"STATISTIC","STATISTIC Label","TLIST(A1)","Year","C02076V02508","Age Group","C02199V02655","Sex","C02196V04140","Region","UNIT","VALUE"
"PEA04","Estimated Population (Persons in April)","2020","2020","245","5 - 9 years","-","Both sexes","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid-East","Thousand","58.2"
"PEA04","Estimated Population (Persons in April)","2020","2020","245","5 - 9 years","-","Both sexes","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midland","Thousand","22.3"
"PEA04","Estimated Population (Persons in April)","2020","2020","245","5 - 9 years","1","Male","-","State","Thousand","179.6"
"PEA04","Estimated Population (Persons in April)","2020","2020","245","5 - 9 years","1","Male","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","Thousand","15.7"
"PEA04","Estimated Population (Persons in April)","2020","2020","245","5 - 9 years","1","Male","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","Thousand","16.8"
"PEA04","Estimated Population (Persons in April)","2020","2020","245","5 - 9 years","1","Male","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid-West","Thousand","17.3"
"PEA04","Estimated Population (Persons in April)","2020","2020","245","5 - 9 years","1","Male","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","Thousand","16.2"
"PEA04","Estimated Population (Persons in April)","2020","2020","245","5 - 9 years","1","Male","604546A1-A856-4B9B-AD46-E88B27C27155","South-West","Thousand","25"
"PEA04","Estimated Population (Persons in April)","2020","2020","245","5 - 9 years","1","Male","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","Thousand","47.2"
"PEA04","Estimated Population (Persons in April)","2020","2020","245","5 - 9 years","1","Male","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid-East","Thousand","30"
"PEA04","Estimated Population (Persons in April)","2020","2020","245","5 - 9 years","1","Male","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midland","Thousand","11.3"
"PEA04","Estimated Population (Persons in April)","2020","2020","245","5 - 9 years","2","Female","-","State","Thousand","170.6"
"PEA04","Estimated Population (Persons in April)","2020","2020","245","5 - 9 years","2","Female","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","Thousand","14.6"
"PEA04","Estimated Population (Persons in April)","2020","2020","245","5 - 9 years","2","Female","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","Thousand","15.6"
"PEA04","Estimated Population (Persons in April)","2020","2020","245","5 - 9 years","2","Female","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid-West","Thousand","16.5"
"PEA04","Estimated Population (Persons in April)","2020","2020","245","5 - 9 years","2","Female","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","Thousand","15.4"
"PEA04","Estimated Population (Persons in April)","2020","2020","245","5 - 9 years","2","Female","604546A1-A856-4B9B-AD46-E88B27C27155","South-West","Thousand","24.2"
"PEA04","Estimated Population (Persons in April)","2020","2020","245","5 - 9 years","2","Female","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","Thousand","45.1"
"PEA04","Estimated Population (Persons in April)","2020","2020","245","5 - 9 years","2","Female","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid-East","Thousand","28.2"
"PEA04","Estimated Population (Persons in April)","2020","2020","245","5 - 9 years","2","Female","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midland","Thousand","11"
"PEA04","Estimated Population (Persons in April)","2020","2020","265","10 - 14 years","-","Both sexes","-","State","Thousand","354.7"
"PEA04","Estimated Population (Persons in April)","2020","2020","265","10 - 14 years","-","Both sexes","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","Thousand","31.3"
"PEA04","Estimated Population (Persons in April)","2020","2020","265","10 - 14 years","-","Both sexes","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","Thousand","33.3"
"PEA04","Estimated Population (Persons in April)","2020","2020","265","10 - 14 years","-","Both sexes","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid-West","Thousand","35.2"
"PEA04","Estimated Population (Persons in April)","2020","2020","265","10 - 14 years","-","Both sexes","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","Thousand","33.2"
"PEA04","Estimated Population (Persons in April)","2020","2020","265","10 - 14 years","-","Both sexes","604546A1-A856-4B9B-AD46-E88B27C27155","South-West","Thousand","50.2"
"PEA04","Estimated Population (Persons in April)","2020","2020","265","10 - 14 years","-","Both sexes","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","Thousand","88.5"
"PEA04","Estimated Population (Persons in April)","2020","2020","265","10 - 14 years","-","Both sexes","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid-East","Thousand","59.7"
"PEA04","Estimated Population (Persons in April)","2020","2020","265","10 - 14 years","-","Both sexes","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midland","Thousand","23.3"
"PEA04","Estimated Population (Persons in April)","2020","2020","265","10 - 14 years","1","Male","-","State","Thousand","181.6"
"PEA04","Estimated Population (Persons in April)","2020","2020","265","10 - 14 years","1","Male","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","Thousand","15.9"
"PEA04","Estimated Population (Persons in April)","2020","2020","265","10 - 14 years","1","Male","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","Thousand","17.1"
"PEA04","Estimated Population (Persons in April)","2020","2020","265","10 - 14 years","1","Male","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid-West","Thousand","18.1"
"PEA04","Estimated Population (Persons in April)","2020","2020","265","10 - 14 years","1","Male","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","Thousand","16.9"
"PEA04","Estimated Population (Persons in April)","2020","2020","265","10 - 14 years","1","Male","604546A1-A856-4B9B-AD46-E88B27C27155","South-West","Thousand","25.6"
"PEA04","Estimated Population (Persons in April)","2020","2020","265","10 - 14 years","1","Male","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","Thousand","45.3"
"PEA04","Estimated Population (Persons in April)","2020","2020","265","10 - 14 years","1","Male","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid-East","Thousand","30.5"
"PEA04","Estimated Population (Persons in April)","2020","2020","265","10 - 14 years","1","Male","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midland","Thousand","12.2"
"PEA04","Estimated Population (Persons in April)","2020","2020","265","10 - 14 years","2","Female","-","State","Thousand","173.2"
"PEA04","Estimated Population (Persons in April)","2020","2020","265","10 - 14 years","2","Female","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","Thousand","15.3"
"PEA04","Estimated Population (Persons in April)","2020","2020","265","10 - 14 years","2","Female","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","Thousand","16.2"
"PEA04","Estimated Population (Persons in April)","2020","2020","265","10 - 14 years","2","Female","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid-West","Thousand","17.2"
"PEA04","Estimated Population (Persons in April)","2020","2020","265","10 - 14 years","2","Female","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","Thousand","16.3"
"PEA04","Estimated Population (Persons in April)","2020","2020","265","10 - 14 years","2","Female","604546A1-A856-4B9B-AD46-E88B27C27155","South-West","Thousand","24.6"
"PEA04","Estimated Population (Persons in April)","2020","2020","265","10 - 14 years","2","Female","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","Thousand","43.2"
"PEA04","Estimated Population (Persons in April)","2020","2020","265","10 - 14 years","2","Female","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid-East","Thousand","29.2"
"PEA04","Estimated Population (Persons in April)","2020","2020","265","10 - 14 years","2","Female","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midland","Thousand","11.1"
"PEA04","Estimated Population (Persons in April)","2020","2020","300","15 - 19 years","-","Both sexes","-","State","Thousand","327.4"
"PEA04","Estimated Population (Persons in April)","2020","2020","300","15 - 19 years","-","Both sexes","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","Thousand","28.4"
"PEA04","Estimated Population (Persons in April)","2020","2020","300","15 - 19 years","-","Both sexes","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","Thousand","30.8"
"PEA04","Estimated Population (Persons in April)","2020","2020","300","15 - 19 years","-","Both sexes","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid-West","Thousand","32.5"
"PEA04","Estimated Population (Persons in April)","2020","2020","300","15 - 19 years","-","Both sexes","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","Thousand","30"
"PEA04","Estimated Population (Persons in April)","2020","2020","300","15 - 19 years","-","Both sexes","604546A1-A856-4B9B-AD46-E88B27C27155","South-West","Thousand","45"
"PEA04","Estimated Population (Persons in April)","2020","2020","300","15 - 19 years","-","Both sexes","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","Thousand","87.4"
"PEA04","Estimated Population (Persons in April)","2020","2020","300","15 - 19 years","-","Both sexes","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid-East","Thousand","52.8"
"PEA04","Estimated Population (Persons in April)","2020","2020","300","15 - 19 years","-","Both sexes","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midland","Thousand","20.6"
"PEA04","Estimated Population (Persons in April)","2020","2020","300","15 - 19 years","1","Male","-","State","Thousand","166.4"
"PEA04","Estimated Population (Persons in April)","2020","2020","300","15 - 19 years","1","Male","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","Thousand","14.7"
"PEA04","Estimated Population (Persons in April)","2020","2020","300","15 - 19 years","1","Male","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","Thousand","15.3"
"PEA04","Estimated Population (Persons in April)","2020","2020","300","15 - 19 years","1","Male","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid-West","Thousand","16.4"
"PEA04","Estimated Population (Persons in April)","2020","2020","300","15 - 19 years","1","Male","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","Thousand","15.1"
"PEA04","Estimated Population (Persons in April)","2020","2020","300","15 - 19 years","1","Male","604546A1-A856-4B9B-AD46-E88B27C27155","South-West","Thousand","23.2"
"PEA04","Estimated Population (Persons in April)","2020","2020","300","15 - 19 years","1","Male","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","Thousand","43.7"
"PEA04","Estimated Population (Persons in April)","2020","2020","300","15 - 19 years","1","Male","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid-East","Thousand","27.4"
"PEA04","Estimated Population (Persons in April)","2020","2020","300","15 - 19 years","1","Male","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midland","Thousand","10.7"
"PEA04","Estimated Population (Persons in April)","2020","2020","300","15 - 19 years","2","Female","-","State","Thousand","161"
"PEA04","Estimated Population (Persons in April)","2020","2020","300","15 - 19 years","2","Female","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","Thousand","13.7"
"PEA04","Estimated Population (Persons in April)","2020","2020","300","15 - 19 years","2","Female","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","Thousand","15.5"
"PEA04","Estimated Population (Persons in April)","2020","2020","300","15 - 19 years","2","Female","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid-West","Thousand","16.1"
"PEA04","Estimated Population (Persons in April)","2020","2020","300","15 - 19 years","2","Female","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","Thousand","14.9"
"PEA04","Estimated Population (Persons in April)","2020","2020","300","15 - 19 years","2","Female","604546A1-A856-4B9B-AD46-E88B27C27155","South-West","Thousand","21.8"
"PEA04","Estimated Population (Persons in April)","2020","2020","300","15 - 19 years","2","Female","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","Thousand","43.7"
"PEA04","Estimated Population (Persons in April)","2020","2020","300","15 - 19 years","2","Female","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid-East","Thousand","25.4"
"PEA04","Estimated Population (Persons in April)","2020","2020","300","15 - 19 years","2","Female","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midland","Thousand","10"
"PEA04","Estimated Population (Persons in April)","2020","2020","365","20 - 24 years","-","Both sexes","-","State","Thousand","310.5"
"PEA04","Estimated Population (Persons in April)","2020","2020","365","20 - 24 years","-","Both sexes","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","Thousand","24.4"
"PEA04","Estimated Population (Persons in April)","2020","2020","365","20 - 24 years","-","Both sexes","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","Thousand","27.6"
"PEA04","Estimated Population (Persons in April)","2020","2020","365","20 - 24 years","-","Both sexes","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid-West","Thousand","30.6"
"PEA04","Estimated Population (Persons in April)","2020","2020","365","20 - 24 years","-","Both sexes","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","Thousand","26.2"
"PEA04","Estimated Population (Persons in April)","2020","2020","365","20 - 24 years","-","Both sexes","604546A1-A856-4B9B-AD46-E88B27C27155","South-West","Thousand","43.2"
"PEA04","Estimated Population (Persons in April)","2020","2020","365","20 - 24 years","-","Both sexes","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","Thousand","98.2"
"PEA04","Estimated Population (Persons in April)","2020","2020","365","20 - 24 years","-","Both sexes","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid-East","Thousand","43.3"
"PEA04","Estimated Population (Persons in April)","2020","2020","365","20 - 24 years","-","Both sexes","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midland","Thousand","17.1"
"PEA04","Estimated Population (Persons in April)","2020","2020","365","20 - 24 years","1","Male","-","State","Thousand","158.4"
"PEA04","Estimated Population (Persons in April)","2020","2020","365","20 - 24 years","1","Male","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","Thousand","12.4"
"PEA04","Estimated Population (Persons in April)","2020","2020","365","20 - 24 years","1","Male","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","Thousand","13.9"
"PEA04","Estimated Population (Persons in April)","2020","2020","365","20 - 24 years","1","Male","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid-West","Thousand","15.7"
"PEA04","Estimated Population (Persons in April)","2020","2020","365","20 - 24 years","1","Male","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","Thousand","13.3"
"PEA04","Estimated Population (Persons in April)","2020","2020","365","20 - 24 years","1","Male","604546A1-A856-4B9B-AD46-E88B27C27155","South-West","Thousand","22.1"
"PEA04","Estimated Population (Persons in April)","2020","2020","365","20 - 24 years","1","Male","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","Thousand","49.2"
"PEA04","Estimated Population (Persons in April)","2020","2020","365","20 - 24 years","1","Male","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid-East","Thousand","22.8"
"PEA04","Estimated Population (Persons in April)","2020","2020","365","20 - 24 years","1","Male","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midland","Thousand","9.1"
"PEA04","Estimated Population (Persons in April)","2020","2020","365","20 - 24 years","2","Female","-","State","Thousand","152.1"
"PEA04","Estimated Population (Persons in April)","2020","2020","365","20 - 24 years","2","Female","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","Thousand","11.9"
"PEA04","Estimated Population (Persons in April)","2020","2020","365","20 - 24 years","2","Female","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","Thousand","13.7"
"PEA04","Estimated Population (Persons in April)","2020","2020","365","20 - 24 years","2","Female","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid-West","Thousand","15"
"PEA04","Estimated Population (Persons in April)","2020","2020","365","20 - 24 years","2","Female","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","Thousand","12.9"
"PEA04","Estimated Population (Persons in April)","2020","2020","365","20 - 24 years","2","Female","604546A1-A856-4B9B-AD46-E88B27C27155","South-West","Thousand","21.1"
"PEA04","Estimated Population (Persons in April)","2020","2020","365","20 - 24 years","2","Female","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","Thousand","48.9"
"PEA04","Estimated Population (Persons in April)","2020","2020","365","20 - 24 years","2","Female","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid-East","Thousand","20.4"
"PEA04","Estimated Population (Persons in April)","2020","2020","365","20 - 24 years","2","Female","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midland","Thousand","8.1"
"PEA04","Estimated Population (Persons in April)","2020","2020","410","25 - 29 years","-","Both sexes","-","State","Thousand","296.4"
"PEA04","Estimated Population (Persons in April)","2020","2020","410","25 - 29 years","-","Both sexes","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","Thousand","19.7"
"PEA04","Estimated Population (Persons in April)","2020","2020","410","25 - 29 years","-","Both sexes","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","Thousand","25.4"
"PEA04","Estimated Population (Persons in April)","2020","2020","410","25 - 29 years","-","Both sexes","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid-West","Thousand","26.1"
"PEA04","Estimated Population (Persons in April)","2020","2020","410","25 - 29 years","-","Both sexes","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","Thousand","22.9"
"PEA04","Estimated Population (Persons in April)","2020","2020","410","25 - 29 years","-","Both sexes","604546A1-A856-4B9B-AD46-E88B27C27155","South-West","Thousand","41"
"PEA04","Estimated Population (Persons in April)","2020","2020","410","25 - 29 years","-","Both sexes","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","Thousand","107"
"PEA04","Estimated Population (Persons in April)","2020","2020","410","25 - 29 years","-","Both sexes","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid-East","Thousand","38.1"
"PEA04","Estimated Population (Persons in April)","2020","2020","410","25 - 29 years","-","Both sexes","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midland","Thousand","16.1"
"PEA04","Estimated Population (Persons in April)","2020","2020","410","25 - 29 years","1","Male","-","State","Thousand","148.1"
"PEA04","Estimated Population (Persons in April)","2020","2020","410","25 - 29 years","1","Male","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","Thousand","10"
"PEA04","Estimated Population (Persons in April)","2020","2020","410","25 - 29 years","1","Male","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","Thousand","12.9"
"PEA04","Estimated Population (Persons in April)","2020","2020","410","25 - 29 years","1","Male","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid-West","Thousand","13.4"
"PEA04","Estimated Population (Persons in April)","2020","2020","410","25 - 29 years","1","Male","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","Thousand","11.5"
"PEA04","Estimated Population (Persons in April)","2020","2020","410","25 - 29 years","1","Male","604546A1-A856-4B9B-AD46-E88B27C27155","South-West","Thousand","20.7"
"PEA04","Estimated Population (Persons in April)","2020","2020","410","25 - 29 years","1","Male","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","Thousand","53.1"
"PEA04","Estimated Population (Persons in April)","2020","2020","410","25 - 29 years","1","Male","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid-East","Thousand","18.6"
"PEA04","Estimated Population (Persons in April)","2020","2020","410","25 - 29 years","1","Male","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midland","Thousand","8"
"PEA04","Estimated Population (Persons in April)","2020","2020","410","25 - 29 years","2","Female","-","State","Thousand","148.3"
"PEA04","Estimated Population (Persons in April)","2020","2020","410","25 - 29 years","2","Female","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","Thousand","9.8"
"PEA04","Estimated Population (Persons in April)","2020","2020","410","25 - 29 years","2","Female","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","Thousand","12.6"
"PEA04","Estimated Population (Persons in April)","2020","2020","410","25 - 29 years","2","Female","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid-West","Thousand","12.7"
"PEA04","Estimated Population (Persons in April)","2020","2020","410","25 - 29 years","2","Female","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","Thousand","11.4"
"PEA04","Estimated Population (Persons in April)","2020","2020","410","25 - 29 years","2","Female","604546A1-A856-4B9B-AD46-E88B27C27155","South-West","Thousand","20.3"
"PEA04","Estimated Population (Persons in April)","2020","2020","410","25 - 29 years","2","Female","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","Thousand","53.9"
"PEA04","Estimated Population (Persons in April)","2020","2020","410","25 - 29 years","2","Female","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid-East","Thousand","19.6"
"PEA04","Estimated Population (Persons in April)","2020","2020","410","25 - 29 years","2","Female","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midland","Thousand","8.1"
"PEA04","Estimated Population (Persons in April)","2020","2020","440","30 - 34 years","-","Both sexes","-","State","Thousand","331.6"
"PEA04","Estimated Population (Persons in April)","2020","2020","440","30 - 34 years","-","Both sexes","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","Thousand","22.6"
"PEA04","Estimated Population (Persons in April)","2020","2020","440","30 - 34 years","-","Both sexes","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","Thousand","27"
"PEA04","Estimated Population (Persons in April)","2020","2020","440","30 - 34 years","-","Both sexes","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid-West","Thousand","29"
"PEA04","Estimated Population (Persons in April)","2020","2020","440","30 - 34 years","-","Both sexes","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","Thousand","25.5"
"PEA04","Estimated Population (Persons in April)","2020","2020","440","30 - 34 years","-","Both sexes","604546A1-A856-4B9B-AD46-E88B27C27155","South-West","Thousand","45.1"
"PEA04","Estimated Population (Persons in April)","2020","2020","440","30 - 34 years","-","Both sexes","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","Thousand","117.6"
"PEA04","Estimated Population (Persons in April)","2020","2020","440","30 - 34 years","-","Both sexes","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid-East","Thousand","45.6"
"PEA04","Estimated Population (Persons in April)","2020","2020","440","30 - 34 years","-","Both sexes","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midland","Thousand","19.1"
"PEA04","Estimated Population (Persons in April)","2020","2020","440","30 - 34 years","1","Male","-","State","Thousand","161.2"
"PEA04","Estimated Population (Persons in April)","2020","2020","440","30 - 34 years","1","Male","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","Thousand","10.9"
"PEA04","Estimated Population (Persons in April)","2020","2020","440","30 - 34 years","1","Male","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","Thousand","12.9"
"PEA04","Estimated Population (Persons in April)","2020","2020","440","30 - 34 years","1","Male","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid-West","Thousand","14.5"
"PEA04","Estimated Population (Persons in April)","2020","2020","440","30 - 34 years","1","Male","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","Thousand","12.6"
"PEA04","Estimated Population (Persons in April)","2020","2020","440","30 - 34 years","1","Male","604546A1-A856-4B9B-AD46-E88B27C27155","South-West","Thousand","22"
"PEA04","Estimated Population (Persons in April)","2020","2020","440","30 - 34 years","1","Male","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","Thousand","57.4"
"PEA04","Estimated Population (Persons in April)","2020","2020","440","30 - 34 years","1","Male","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid-East","Thousand","21.7"
"PEA04","Estimated Population (Persons in April)","2020","2020","440","30 - 34 years","1","Male","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midland","Thousand","9.2"
"PEA04","Estimated Population (Persons in April)","2020","2020","440","30 - 34 years","2","Female","-","State","Thousand","170.3"
"PEA04","Estimated Population (Persons in April)","2020","2020","440","30 - 34 years","2","Female","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","Thousand","11.7"
"PEA04","Estimated Population (Persons in April)","2020","2020","440","30 - 34 years","2","Female","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","Thousand","14.1"
"PEA04","Estimated Population (Persons in April)","2020","2020","440","30 - 34 years","2","Female","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid-West","Thousand","14.6"
"PEA04","Estimated Population (Persons in April)","2020","2020","440","30 - 34 years","2","Female","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","Thousand","12.9"
"PEA04","Estimated Population (Persons in April)","2020","2020","440","30 - 34 years","2","Female","604546A1-A856-4B9B-AD46-E88B27C27155","South-West","Thousand","23.1"
"PEA04","Estimated Population (Persons in April)","2020","2020","440","30 - 34 years","2","Female","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","Thousand","60.2"
"PEA04","Estimated Population (Persons in April)","2020","2020","440","30 - 34 years","2","Female","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid-East","Thousand","23.9"
"PEA04","Estimated Population (Persons in April)","2020","2020","440","30 - 34 years","2","Female","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midland","Thousand","9.8"
"PEA04","Estimated Population (Persons in April)","2020","2020","460","35 - 39 years","-","Both sexes","-","State","Thousand","389.8"
"PEA04","Estimated Population (Persons in April)","2020","2020","460","35 - 39 years","-","Both sexes","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","Thousand","28.5"
"PEA04","Estimated Population (Persons in April)","2020","2020","460","35 - 39 years","-","Both sexes","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","Thousand","34.3"
"PEA04","Estimated Population (Persons in April)","2020","2020","460","35 - 39 years","-","Both sexes","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid-West","Thousand","35.9"
"PEA04","Estimated Population (Persons in April)","2020","2020","460","35 - 39 years","-","Both sexes","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","Thousand","31.5"
"PEA04","Estimated Population (Persons in April)","2020","2020","460","35 - 39 years","-","Both sexes","604546A1-A856-4B9B-AD46-E88B27C27155","South-West","Thousand","55.4"
"PEA04","Estimated Population (Persons in April)","2020","2020","460","35 - 39 years","-","Both sexes","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","Thousand","122"
"PEA04","Estimated Population (Persons in April)","2020","2020","460","35 - 39 years","-","Both sexes","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid-East","Thousand","58.6"
"PEA04","Estimated Population (Persons in April)","2020","2020","460","35 - 39 years","-","Both sexes","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midland","Thousand","23.6"
"PEA04","Estimated Population (Persons in April)","2020","2020","460","35 - 39 years","1","Male","-","State","Thousand","188.1"
"PEA04","Estimated Population (Persons in April)","2020","2020","460","35 - 39 years","1","Male","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","Thousand","13.6"
"PEA04","Estimated Population (Persons in April)","2020","2020","460","35 - 39 years","1","Male","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","Thousand","16"
"PEA04","Estimated Population (Persons in April)","2020","2020","460","35 - 39 years","1","Male","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid-West","Thousand","17.6"
"PEA04","Estimated Population (Persons in April)","2020","2020","460","35 - 39 years","1","Male","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","Thousand","15.3"
